Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-05-01,5,02:00,1499.98,1890.0,1454.9805999999999,1946.7,7.2,7.3,0.09999999999999964,10799.856,145.49805999999947,10945.35406,4.499939999999697,0.6164301369862598
2024-05-01,5,03:00,1300.0,1300.0,1261.0,1339.0,7.2,7.3,0.09999999999999964,9360.0,126.09999999999955,9486.1,3.899999999999636,0.5342465753424159
2024-05-01,5,04:00,1000.01,1446.72,970.0097,1490.1216000000002,7.2,7.3,0.09999999999999964,7200.072,97.00096999999965,7297.07297,3.000029999999242,0.41096301369852634
2024-05-01,5,05:00,1234.19,1591.39,1197.1643,1639.1317000000001,7.2,7.3,0.09999999999999964,8886.168000000001,119.71642999999956,9005.884430000002,3.7025699999976496,0.5072013698626917
2024-05-01,5,06:00,1050.0,1050.0,1018.5,1081.5,7.2,7.3,0.09999999999999964,7560.0,101.84999999999964,7661.849999999999,3.1500000000005457,0.43150684931514327
2024-05-01,5,07:00,502.91,502.91,487.8227,517.9973,7.2,7.3,0.09999999999999964,3620.952,48.782269999999826,3669.73427,1.5087300000000141,0.20667534246575536
2024-05-01,5,08:00,2049.01,700.0,679.0,2110.4803,7.2,7.3,0.09999999999999964,14752.872000000001,67.89999999999976,14820.772,137.0010000000002,18.76726027397263
2024-05-01,5,09:00,1570.0,2388.88,1522.8999999999999,2460.5464,7.2,7.3,0.09999999999999964,11304.0,152.28999999999945,11456.289999999999,4.710000000000946,0.6452054794521844
2024-05-01,5,10:00,1499.99,2600.0,1454.9903,2678.0,7.2,7.3,0.09999999999999964,10799.928,145.49902999999946,10945.427029999999,4.499970000000758,0.6164342465754463
2024-05-01,5,11:00,1499.98,1989.87,1454.9805999999999,2049.5661,7.2,7.3,0.09999999999999964,10799.856,145.49805999999947,10945.35406,4.499939999999697,0.6164301369862598
2024-05-01,5,12:00,499.99,1250.0,484.9903,1287.5,7.2,7.3,0.09999999999999964,3599.9280000000003,48.49902999999983,3648.4270300000003,1.4999699999998484,0.20547534246573265
2024-05-01,5,13:00,1300.0,2298.0,1261.0,2366.94,7.3,7.3,0.0,9490.0,0.0,9490.0,0.0,0.0
2024-05-01,5,14:00,1999.99,2690.0,1939.9903,2770.7000000000003,7.2,7.3,0.09999999999999964,14399.928,193.9990299999993,14593.927029999999,5.999970000000758,0.8219136986302408
2024-05-01,5,15:00,1631.98,2691.01,1583.0206,2771.7403000000004,7.2,7.3,0.09999999999999964,11750.256000000001,158.30205999999944,11908.558060000001,4.895939999998518,0.6706767123285642
2024-05-01,5,16:00,2278.9,2691.0,2210.533,2771.73,7.2,7.23,0.03000000000000025,16408.08,66.31599000000055,16474.39599,2.0510099999992235,0.2836804979252038
2024-05-01,5,17:00,2620.0,2691.01,2541.4,2771.7403000000004,7.2,7.3,0.09999999999999964,18864.0,254.1399999999991,19118.14,7.860000000000582,1.0767123287672031
2024-05-01,5,18:00,2598.0,2691.01,2520.06,2771.7403000000004,7.2,7.3,0.09999999999999964,18705.600000000002,252.0059999999991,18957.606,7.79399999999805,1.0676712328764453
2024-05-01,5,19:00,2700.0,2700.0,2619.0,2781.0,7.2,7.3,0.09999999999999964,19440.0,261.89999999999907,19701.899999999998,8.100000000002183,1.1095890410961895
2024-05-01,5,20:00,2700.0,2700.0,2619.0,2781.0,7.2,7.22,0.019999999999999574,19440.0,52.37999999999889,19492.379999999997,1.6200000000026193,0.22437673130230185
2024-05-01,5,21:00,2700.0,2700.0,2619.0,2781.0,7.2,7.3,0.09999999999999964,19440.0,261.89999999999907,19701.899999999998,8.100000000002183,1.1095890410961895
2024-05-01,5,22:00,2550.0,2691.0,2473.5,2771.73,7.2,7.3,0.09999999999999964,18360.0,247.3499999999991,18607.35,7.650000000001455,1.0479452054796514
