Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-01-06,1,01:00,2247.99,1800.0,1746.0,2315.4296999999997,0.0,1.57,1.57,0.0,2741.2200000000003,2741.2200000000003,788.1242999999995,501.98999999999967
2024-01-06,1,02:00,2295.32,2295.32,2226.4604,2364.1796000000004,0.0,1.56,1.56,0.0,3473.278224,3473.278224,107.42097600000034,68.85960000000021
2024-01-06,1,03:00,2149.98,2149.98,2085.4806,2214.4794,0.0,1.56,1.56,0.0,3253.349736,3253.349736,100.61906399999998,64.49939999999998
2024-01-06,1,04:00,2015.0,1616.0,1567.52,2075.4500000000003,1.5,1.05,-0.44999999999999996,3022.5,-933.9525,2088.5475,27.202499999999873,25.907142857142734
2024-01-06,1,05:00,2049.0,2044.0,1982.6799999999998,2110.4700000000003,0.0,1.07,1.07,0.0,2121.4676,2121.4676,70.96240000000034,66.32000000000032
2024-01-06,1,06:00,2239.99,2239.98,2172.7806,2307.1897,0.0,1.56,1.56,0.0,3389.537736,3389.537736,104.84666399999969,67.2093999999998
2024-01-06,1,07:00,2400.01,1900.01,1843.0096999999998,2472.0103000000004,0.0,1.55,1.55,0.0,2856.665035,2856.665035,863.3504650000004,557.0003000000003
2024-01-06,1,08:00,2700.0,2100.0,2037.0,2781.0,1.5,1.58,0.08000000000000007,4050.0,162.96000000000015,4212.96,53.039999999999964,33.56962025316453
2024-01-06,1,09:00,2700.0,2100.0,2037.0,2781.0,0.0,1.05,1.05,0.0,2138.85,2138.85,696.1500000000001,663.0000000000001
2024-01-06,1,10:00,2380.0,630.0,611.1,2451.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,1,11:00,1500.0,560.0,543.1999999999999,1545.0,0.0,1.22,1.22,0.0,662.704,662.704,1167.296,956.8000000000001
2024-01-06,1,12:00,980.0,1.2,1.164,1009.4,1.5,1.28,-0.21999999999999997,1470.0,-222.06799999999996,1247.932,6.468000000000075,5.053125000000058
2024-01-06,1,13:00,1204.64,1.0,0.97,1240.7792000000002,0.0,1.25,1.25,0.0,1.2125,1.2125,1504.5875,1203.67
2024-01-06,1,14:00,1349.99,1.2,1.164,1390.4897,0.0,1.23,1.23,0.0,1.4317199999999999,1.4317199999999999,1659.0559799999999,1348.826
2024-01-06,1,15:00,1349.99,240.0,232.79999999999998,1390.4897,0.0,1.28,1.28,0.0,297.984,297.984,1430.0032,1117.19
2024-01-06,1,16:00,1643.9,630.0,611.1,1693.217,1.5,1.22,-0.28,2465.8500000000004,-474.1007600000001,1991.7492400000003,13.808759999999666,11.318655737704644
2024-01-06,1,17:00,2599.98,1800.0,1746.0,2677.9794,0.0,1.25,1.25,0.0,2182.5,2182.5,1067.475,853.9799999999999
2024-01-06,1,18:00,2601.44,2000.0,1940.0,2679.4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
