Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-01-03,1,00:00,2325.0,2389.0,2255.25,2460.67,2.7,15.79,13.09,6277.5,29521.2225,35798.7225,913.0274999999965,57.823147561747724
2024-01-03,1,01:00,2248.0,2248.0,2180.56,2315.44,2.8,13.97,11.170000000000002,6294.4,24356.8552,30651.2552,753.3048000000017,53.92303507516118
2024-01-03,1,02:00,2188.0,2188.0,2122.36,2253.64,2.9,17.1,14.200000000000001,6345.2,30137.512000000002,36482.712,932.0880000000034,54.50807017543879
2024-01-03,1,03:00,2188.0,2188.0,2122.36,2253.64,3.9,23.41,19.51,8533.199999999999,41407.24360000001,49940.443600000006,1280.6363999999958,54.70467321657393
2024-01-03,1,04:00,2098.0,2098.0,2035.06,2160.94,6.1,32.37,26.269999999999996,12797.8,53461.02619999999,66258.8262,1653.4337999999989,51.07920296570896
2024-01-03,1,05:00,1449.98,700.0,679.0,1493.4794000000002,9.7,26.36,16.66,14064.805999999999,11312.14,25376.945999999996,12844.526800000007,487.27339908952985
2024-01-03,1,06:00,1349.99,1100.0,1067.0,1390.4897,13.2,35.76,22.56,17819.868,24071.52,41891.388,6384.254399999998,178.5306040268456
2024-01-03,1,07:00,2110.66,1297.0,1258.09,2173.9798,16.6,32.26,15.659999999999997,35036.956,19701.689399999996,54738.645399999994,13351.246199999994,413.8638003719775
2024-01-03,1,08:00,2649.0,2649.0,2569.5299999999997,2728.4700000000003,21.9,37.17,15.270000000000003,58013.1,39236.7231,97249.82310000001,1213.506899999993,32.647481840193514
2024-01-03,1,09:00,2690.02,2693.03,2609.3194,2773.8209,28.0,40.68,12.68,75320.56,33086.169991999996,108406.729992,1023.2836080000125,25.154464306784966
2024-01-03,1,10:00,2379.99,2394.0,2308.5903,2465.82,32.7,48.57,15.869999999999997,77825.673,36637.32806099999,114463.00106099999,1133.1132389999984,23.32948814082764
2024-01-03,1,11:00,2288.0,2394.0,2219.36,2465.82,37.2,47.6,10.399999999999999,85113.6,23081.343999999997,108194.944,713.8559999999998,14.996974789915962
2024-01-03,1,12:00,1349.99,1649.99,1309.4903,1699.4897,42.1,52.0,9.899999999999999,56834.579000000005,12963.953969999997,69798.53297,400.9470299999957,7.710519807692226
2024-01-03,1,13:00,1449.99,1949.99,1406.4903,2008.4897,46.3,60.9,14.600000000000001,67134.537,20534.75838,87669.29538,635.0956200000073,10.428499507389283
2024-01-03,1,14:00,2146.78,2394.0,2082.3766,2465.82,48.7,61.02,12.32,104548.18600000002,25654.879712,130203.06571200001,793.4498880000028,13.003111897738492
2024-01-03,1,15:00,2288.01,2394.0,2219.3697,2465.82,49.1,64.32,15.219999999999992,112341.29100000001,33778.80683399999,146120.09783400001,1044.7053659999801,16.242309794775814
2024-01-03,1,16:00,2380.0,1912.0,1854.6399999999999,2451.4,48.7,59.42,10.719999999999999,115906.0,19881.740799999996,135787.7408,5631.859200000006,94.78053180747233
2024-01-03,1,17:00,2600.0,2600.0,2522.0,2678.0,47.0,51.71,4.710000000000001,122200.0,11878.620000000003,134078.62,367.38000000000466,7.1046219299942885
2024-01-03,1,18:00,2594.0,2689.0,2516.18,2769.67,43.6,42.96,-0.6400000000000006,113098.40000000001,-1772.5888000000016,111325.81120000001,112.42879999999423,2.6170577281190464
2024-01-03,1,19:00,2299.98,2689.0,2230.9806,2769.67,39.4,34.11,-5.289999999999999,90619.212,-14651.554299999998,75967.6577,2484.6601000000082,72.8425710935212
2024-01-03,1,20:00,1968.0,2650.0,1908.96,2729.5,35.7,27.23,-8.470000000000002,70257.6,-23118.865000000005,47138.735,6449.904999999999,236.86760925449866
2024-01-03,1,21:00,2288.01,2644.0,2219.3697,2723.32,33.0,27.37,-5.629999999999999,75504.33,-15332.291599999999,60172.038400000005,2450.795300000005,89.54312385823914
2024-01-03,1,22:00,2185.01,1551.0,1504.47,2250.5603,30.6,30.67,0.07000000000000028,66861.30600000001,105.31290000000043,66966.61890000002,47.63779999999679,1.553237691555161
2024-01-03,1,23:00,1998.0,700.0,679.0,2057.94,28.3,19.59,-8.71,56543.4,-17924.657400000004,38618.7426,522.077400000002,26.650199081163958
2024-01-04,1,00:00,2199.99,1078.0,1045.66,2265.9896999999996,25.2,19.62,-5.579999999999998,55439.74799999999,-12644.222525999994,42795.525473999995,368.2783260000069,18.770556880734297
2024-01-04,1,01:00,1608.48,1608.48,1560.2256,1656.7344,23.3,18.67,-4.629999999999999,37477.584,-7670.680271999999,29806.903728000005,223.41787199999817,11.966677664702633
2024-01-04,1,02:00,1248.99,1248.99,1211.5203,1286.4597,22.0,13.04,-8.96,27477.78,-11526.678912000001,15951.101087999998,335.7285120000015,25.74605153374245
2024-01-04,1,03:00,1184.35,1184.35,1148.8194999999998,1219.8805,22.4,21.24,-1.1600000000000001,26529.439999999995,-1415.06138,25114.378619999996,41.21538000000146,1.94046045197747
2024-01-04,1,04:00,1248.98,1248.98,1211.5106,1286.4494,23.2,27.95,4.75,28976.336,5754.67535,34731.01135,177.97965000000113,6.367787119856928
2024-01-04,1,05:00,1449.99,1449.99,1406.4903,1493.4897,23.2,23.93,0.7300000000000004,33639.768,1026.7379190000006,34666.505918999996,31.754781000003277,1.3269862515672075
2024-01-04,1,06:00,2240.0,2290.0,2172.7999999999997,2358.7000000000003,23.1,20.71,-2.3900000000000006,51744.0,-5637.293000000002,46106.706999999995,283.6930000000066,13.698358281023976
2024-01-04,1,07:00,2148.0,2148.0,2083.56,2212.44,23.6,22.75,-0.8500000000000014,50692.8,-1880.5740000000033,48812.226,54.77399999999761,2.4076483516482465
2024-01-04,1,08:00,2600.0,2693.01,2522.0,2773.8003000000003,24.1,37.07,12.969999999999999,62660.00000000001,32710.339999999997,95370.34,1011.6600000000035,27.290531427030036
2024-01-04,1,09:00,2689.01,2694.0,2608.3397,2774.82,25.4,19.61,-5.789999999999999,68300.854,-16066.207799999998,52234.64620000001,496.83989999999176,25.33604793472676
2024-01-04,1,10:00,2599.99,2693.05,2521.9903,2773.8415000000005,28.9,21.07,-7.829999999999998,75139.711,-21719.178945,53420.532054999996,1361.2572450000007,64.60641884195542
2024-01-04,1,11:00,2626.26,2694.0,2547.4722,2774.82,34.8,31.99,-2.8099999999999987,91393.848,-7797.244199999997,83596.6038,417.453600000008,13.049502969678276
2024-01-04,1,12:00,2249.0,2650.0,2181.5299999999997,2729.5,42.6,46.46,3.8599999999999994,95807.40000000001,8420.705799999998,104228.1058,260.43420000000333,5.605557468790429
2024-01-04,1,13:00,2150.01,2649.0,2085.5097,2728.4700000000003,50.0,42.28,-7.719999999999999,107500.50000000001,-21063.788399999998,86436.71160000001,4465.711200000005,105.62230842005688
2024-01-04,1,14:00,1895.0,2599.99,1838.1499999999999,2677.9896999999996,54.5,43.02,-11.479999999999997,103277.5,-30743.321755999987,72534.17824400001,8988.721755999999,208.94285811250577
2024-01-04,1,15:00,2148.01,2600.0,2083.5697,2678.0,55.4,44.58,-10.82,118999.75400000002,-28975.96,90023.79400000002,5734.491799999989,128.6337326155224
2024-01-04,1,16:00,2348.01,2649.0,2277.5697,2728.4700000000003,54.7,60.81,6.109999999999999,128436.14700000001,13915.950867,142352.097867,430.3902330000128,7.077622644302134
2024-01-04,1,17:00,2613.64,2678.0,2535.2308,2758.34,52.5,62.73,10.229999999999997,137216.1,25935.41108399999,163151.511084,802.1261159999995,12.786961836441886
2024-01-04,1,18:00,2521.9,2598.0,2446.243,2675.94,50.0,40.47,-9.530000000000001,126095.0,-25501.708200000005,100593.29179999999,1468.0012000000133,36.27381270076633
2024-01-04,1,19:00,2208.01,2208.01,2141.7697000000003,2274.2503,48.3,36.97,-11.329999999999998,106646.883,-25767.255898999996,80879.627101,750.5025989999995,20.300313740870962
2024-01-04,1,20:00,2348.0,2348.0,2277.56,2418.44,45.6,30.34,-15.260000000000002,107068.8,-36905.394400000005,70163.4056,1074.9143999999942,35.428951878707785
2024-01-04,1,21:00,2360.0,2360.0,2289.2,2430.8,41.3,46.92,5.6200000000000045,97468.0,12865.30400000001,110333.304,397.89599999999336,8.480306905370702
2024-01-04,1,22:00,2015.0,2015.0,1954.55,2075.4500000000003,36.6,25.62,-10.98,73749.0,-22788.441000000003,50960.558999999994,663.7410000000091,25.90714285714321
2024-01-04,1,23:00,1349.99,1349.99,1309.4903,1390.4897,33.2,21.51,-11.690000000000001,44819.668000000005,-16254.824593000003,28564.843407,473.4414930000021,22.010297210599816
2024-01-05,1,00:00,1349.99,849.99,824.4902999999999,1390.4897,32.3,19.21,-13.089999999999996,43604.676999999996,-18201.510172999995,25403.166827,530.1410729999989,27.59714070796454
2024-01-05,1,01:00,1694.17,800.0,776.0,1744.9951,26.5,24.89,-1.6099999999999994,44895.505000000005,-2809.442110999999,42086.06288900001,81.82841099999496,3.287601888308355
2024-01-05,1,02:00,1800.01,700.0,679.0,1854.0103000000001,20.2,25.72,5.52,36360.202,3748.08,40108.282,6187.975200000001,240.59001555209957
2024-01-05,1,03:00,1999.99,700.0,679.0,2059.9897,13.0,10.95,-2.0500000000000007,25999.87,-4222.978885000001,21776.891115,122.99938499999917,11.23282054794513
